,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
518950,73795,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4620.909276,94.85737516,12299.16667,29175.01616,71849,34,73795,24598.33333,42123.03344,73237,34,72461,36230.5,50372.16577,71849,612,0,92,72,54.20421438,40.65316078,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,48.71428571,51.75,44.66666667,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
135728,1320062,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8812.464869,6.817861585,165007.75,466236.0417,1318883,45,803,401.5,316.0767312,625,178,1320017,264003.4,589695.7157,1318883,46,0,72,132,2.272620528,4.545241057,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,2,1292.555556,8.666666667,1934.5,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
561401,1000612,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98899074,5.996330246,200122.4,273388.5309,499723,319,1000293,500146.5,163.3416665,500262,500031,1000073,500036.5,327.3904397,500268,499805,0,92,60,2.998165123,2.998165123,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
325277,59,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,16949.15254,16949.15254,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
2058417,98680666,8,6,371,11595,371,0,46.375,131.1683079,5792,0,1932.5,2181.008184,121.2598221,0.141871762,7590820.462,27400000.0,98600000,1,98700000,14100000.0,37300000.0,98600000,1,35311,7062.2,10336.01184,23141,46,0,264,200,0.081069579,0.060802184,0,5792,797.7333333,1620.91872,2627377.495,0,0,0,0,1,0,0,0,854.7142857,46.375,1932.5,8,371,6,11595,274,235,1,32,987.0,0.0,987,987,98600000.0,0.0,98600000,98600000,(D)DOS
540874,91,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,10989.01099,10989.01099,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,318,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
605335,996621,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06102821,6.020342738,199324.2,272213.2619,498692,512,996087,498043.5,1641.194839,499204,496883,996081,498040.5,1676.550178,499226,496855,0,92,60,3.010171369,3.010171369,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
546810,15,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,800000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,66666.66667,66666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,1,9.0,6.0,6.0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
307766,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
363351,5,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,1200000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,200000.0,200000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
1560921,282,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,49645.39007,10638.29787,141.0,43.84062043,172,110,282,282.0,0.0,282,282,0,0.0,0.0,0,0,1,64,20,7092.198582,3546.099291,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
1400634,5072544,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.788558956,1690848.0,2928030.166,5071846,132,5072544,2536272.0,3585843.139,5071846,698,0,0.0,0.0,0,0,0,104,40,0.591419217,0.197139739,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
519781,303605,5,4,212,145,194,0,42.4,84.78679142,129,0,36.25,61.96975069,1175.869963,29.64378057,37950.625,106568.6104,301694,20,303605,75901.25,151147.314,302622,68,302646,100882.0,173908.3034,301694,417,0,112,92,16.46876698,13.17501359,0,194,35.7,68.13067509,4641.788889,0,0,0,1,0,0,0,0,39.66666667,42.4,36.25,5,212,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
1709282,12091389,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,393.0896607,4.383284666,232526.7115,626445.5083,2241256,3,9808399,490419.95,862819.7115,2275948,250,12100000,390042.2903,777020.5536,2241256,3,0,680,1032,1.73677317,2.646511497,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,1,89.67924528,95.61904762,85.78125,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
1687953,15016850,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,316.5111192,3.462776814,294448.0392,727846.8018,2540433,3,12800000,640798.15,1009902.331,2601180,3,15000000,500559.9,902570.5863,2540433,3,0,680,1000,1.398429098,2.064347716,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,1,91.40384615,95.61904762,88.5483871,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
538068,123108,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,2778.048543,56.86064269,20518.0,49342.31534,121236,35,123108,41036.0,70571.14607,122524,35,121872,60936.0,85277.07781,121236,636,0,92,72,32.49179582,24.36884687,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,48.85714286,52.0,44.66666667,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
1421415,5501644,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727055404,1833881.333,3175767.702,5500942,129,5501644,2750822.0,3889257.002,5500942,702,0,0.0,0.0,0,0,0,104,40,0.545291553,0.181763851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
1381508,5419842,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.738028895,1806614.0,3128382.554,5418959,120,5419842,2709921.0,3831158.281,5418959,883,0,0.0,0.0,0,0,0,104,40,0.553521671,0.184507224,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
1581510,9005911,9,15,112,188,24,0,12.44444444,10.17486009,34,0,12.53333333,14.54975045,33.31145511,2.664916409,391561.3478,1018564.138,3215937,3,6263984,782998.0,1449360.501,3257699,158,9005769,643269.2143,1257526.658,3215937,3,0,296,488,0.999343653,1.665572755,0,34,12.0,12.81600562,164.25,0,0,0,1,0,0,0,1,12.5,12.44444444,12.53333333,9,112,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
2144597,98575112,6,7,341,11595,323,0,56.83333333,130.42763,5792,0,1656.428571,2277.23252,121.0853303,0.13187913,8214592.667,28400000.0,98500000,1,98600000,19700000.0,44100000.0,98500000,1,98600000,16400000.0,40200000.0,98500000,85,0,164,232,0.060867291,0.071011839,0,5792,853.0,1759.347869,3095304.923,1,0,0,0,0,0,0,1,918.6153846,56.83333333,1656.428571,6,341,7,11595,0,235,3,20,13981.0,0.0,13981,13981,98500000.0,0.0,98500000,98500000,(D)DOS
2106574,83631112,6,7,343,11595,325,0,57.16666667,131.2439205,5792,0,1656.428571,2119.480114,142.7459197,0.155444543,6969259.333,24100000.0,83500000,68,83500000,16700000.0,37300000.0,83500000,1009,83600000,13900000.0,34100000.0,83500000,68,0,164,232,0.071743635,0.083700908,0,5792,853.1428571,1665.839952,2775022.747,1,0,0,0,0,0,0,1,918.7692308,57.16666667,1656.428571,6,343,7,11595,0,235,3,20,11986.0,0.0,11986,11986,83500000.0,0.0,83500000,83500000,(D)DOS
1400930,5168868,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.773863832,1722956.0,2983483.516,5167986,101,5168868,2584434.0,3653694.277,5167986,882,0,0.0,0.0,0,0,0,104,40,0.580397874,0.193465958,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
1572569,9648818,9,15,106,188,26,0,11.77777778,9.614803401,34,0,12.53333333,14.54975045,30.47005343,2.4873513,419513.8261,1091389.77,3465449,1,6139555,767444.375,1417197.323,3106551,222,9648726,689194.7143,1347447.703,3465449,1,0,296,488,0.932756738,1.554594563,0,34,11.76,12.66649123,160.44,0,0,0,1,0,0,0,1,12.25,11.77777778,12.53333333,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
362849,57,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,105263.1579,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,17543.85965,17543.85965,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
98403,8190131,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,1424.030947,1.709374368,630010.0769,1739919.294,6104856,18,8160830,1165832.857,2308415.534,6104856,187,30201,6040.2,12808.2455,28941,18,0,172,132,0.976785353,0.732589015,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,833.5,7.0,1934.5,8,56,6,11607,256,229,6,20,2054937.0,0.0,2054937,2054937,6104856.0,0.0,6104856,6104856,(D)DOS
1406284,5295626,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.755340351,1765208.667,3056669.014,5294746,91,5295626,2647813.0,3743328.547,5294746,880,0,0.0,0.0,0,0,0,104,40,0.566505263,0.188835088,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
1982361,3002232,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999256553,1501116.0,711405.9904,2004156,998076,3002232,1501116.0,711405.9904,2004156,998076,0,0.0,0.0,0,0,0,120,0,0.999256553,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
147243,6927827,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.46428974,0.577381623,2309275.667,3997188.451,6924831,3,6927827,2309275.667,3997188.451,6924831,3,0,0.0,0.0,0,0,0,80,0,0.577381623,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,2996.0,0.0,2996,2996,6924831.0,0.0,6924831,6924831,(D)DOS
542604,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
349685,84,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,71428.57143,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,11904.7619,11904.7619,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
1442683,5411830,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.739121517,1803943.333,3123923.955,5411140,156,5411830,2705915.0,3825765.884,5411140,690,0,0.0,0.0,0,0,0,104,40,0.554341138,0.184780379,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
2086764,139,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21582.73381,69.5,51.61879503,106,33,139,139.0,0.0,139,139,0,0.0,0.0,0,0,0,64,32,14388.48921,7194.244604,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,1,0,296,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
28327,1218397,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9542.86657,7.386754892,152299.625,428969.9631,1213942,15,4115,2057.5,2113.542169,3552,563,1218376,243675.2,542398.5294,1213942,15,0,72,132,2.462251631,4.924503261,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,2,1291.888889,8.666666667,1933.5,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
131974,21490,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,541042.3453,372.2661703,3070.0,7902.318415,20989,1,21022,10511.0,14860.55611,21019,3,21461,5365.25,10416.52886,20989,48,0,72,112,139.5998139,232.6663564,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
1436947,5078583,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787621272,1692861.0,2931367.84,5077713,95,5078583,2539291.5,3589870.112,5077713,870,0,0.0,0.0,0,0,0,104,40,0.590715954,0.196905318,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
1412133,5829529,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686161781,1943176.333,3365093.846,5828852,112,5829529,2914764.5,4121142.064,5828852,677,0,0.0,0.0,0,0,0,104,40,0.514621336,0.171540445,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
2125842,85425236,5,7,337,11595,325,0,67.4,144.0340238,7240,0,1656.428571,2566.885263,139.6776943,0.140473712,7765930.545,25700000.0,85300000,73,85300000,21300000.0,42600000.0,85300000,1023,85400000,14200000.0,34800000.0,85300000,73,0,144,232,0.058530713,0.081942999,0,7240,918.3076923,1997.55402,3990222.064,1,0,0,0,0,0,0,1,994.8333333,67.4,1656.428571,5,337,7,11595,0,235,2,20,11012.0,0.0,11012,11012,85300000.0,0.0,85300000,85300000,(D)DOS
1549617,248,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,140.0071427,223,25,248,248.0,0.0,248,248,0,0.0,0.0,0,0,1,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
340594,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
1673474,10510835,21,27,1832,2585,640,0,87.23809524,142.7928236,976,0,95.74074074,238.4526388,420.2330262,4.566716155,223634.7872,622987.5004,2421668,3,10500000,525541.75,917801.0972,2489672,543,10400000,400372.8077,800830.59,2421668,3,0,680,872,1.997938318,2.568777837,0,976,90.14285714,198.7091677,39485.33333,0,0,0,1,0,0,0,1,92.02083333,87.23809524,95.74074074,21,1832,27,2585,29200,247,14,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
1538004,9135886,9,15,102,188,21,0,11.33333333,8.902246907,34,0,12.53333333,14.54975045,31.74295301,2.627003008,397212.4348,1034294.949,3248627,3,6013795,751724.375,1399020.17,3297213,49,9135769,652554.9286,1277084.474,3248627,3,0,296,488,0.985126128,1.64187688,0,34,11.6,12.49333155,156.0833333,0,0,0,1,0,0,0,1,12.08333333,11.33333333,12.53333333,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
2027068,3208,3,6,354,11595,354,0,118.0,204.3819953,5792,0,1932.5,2537.820147,3724750.623,2805.486284,401.0,648.5559784,1949,48,2597,1298.5,1051.467784,2042,555,3115,623.0,1084.007149,2555,48,0,104,200,935.1620948,1870.32419,0,5792,1194.9,2120.205674,4495272.1,0,0,0,1,0,0,0,2,1327.666667,118.0,1932.5,3,354,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,(D)DOS
2116228,98382751,8,6,387,11595,375,0,48.375,132.0042613,4344,0,1932.5,1754.831473,121.7896418,0.142301367,7567903.923,27300000.0,98300000,0,98300000,14000000.0,37200000.0,98300000,0,46502,9300.4,14871.33453,34261,32,0,240,200,0.081315067,0.0609863,0,4344,798.8,1423.626667,2026712.886,0,0,0,0,1,0,0,0,855.8571429,48.375,1932.5,8,387,6,11595,251,235,3,20,984.0,0.0,984,984,98300000.0,0.0,98300000,98300000,(D)DOS
1787293,11825378,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.9321835,4.48188633,227411.1154,614783.5202,2404425,4,10000000,500500.1,887580.9728,2477242,468,11800000,381459.1935,762826.9546,2404425,4,0,680,1032,1.775841753,2.706044576,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,1,89.67924528,95.61904762,85.78125,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
168299,100510701,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,116.0373959,0.129339462,8375891.75,28300000.0,98300000,3,99800000,14300000.0,37100000.0,98300000,4,683333,170833.25,340841.4972,682095,3,0,172,112,0.079593515,0.049745947,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,897.6153846,7.0,2321.4,8,56,5,11607,256,229,6,20,1493149.0,0.0,1493149,1493149,98300000.0,0.0,98300000,98300000,(D)DOS
2136377,69389939,8,5,353,11595,347,0,44.125,122.3979896,8688,0,2319.0,3774.237539,172.1863453,0.187347045,5782494.917,19700000.0,68400000,1,69400000,9912716.429,25800000.0,68400000,1,13804,3451.0,6349.822517,12974,191,0,260,168,0.115290489,0.072056556,0,8688,853.4285714,2382.49968,5676304.725,0,0,0,0,1,0,0,0,919.0769231,44.125,2319.0,8,353,5,11595,251,235,2,20,970.0,0.0,970,970,68400000.0,0.0,68400000,68400000,(D)DOS
542146,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
612787,1012805,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77242411,5.92414137,202561.0,276705.4364,512565,480,1012255,506127.5,9835.14822,513082,499173,1012288,506144.0,9759.487794,513045,499243,0,92,60,2.962070685,2.962070685,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
1440834,5330932,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75033784,1776977.333,3077194.093,5330215,143,5330932,2665466.0,3768524.176,5330215,717,0,0.0,0.0,0,0,0,104,40,0.56275338,0.18758446,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web-Attack
377667,47,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,127659.5745,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,21276.59574,21276.59574,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
83917,81809464,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,142.562968,0.146682296,7437224.0,21300000.0,70900000,4,81000000,11600000.0,26400000.0,70900000,129,827715,275905.0,477194.8813,826922,4,0,172,92,0.097788197,0.048894099,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,972.4166667,7.0,2901.75,8,56,4,11607,256,229,6,20,1000.0,0.0,1000,1000,40500000.0,43000000.0,70900000,10100000,(D)DOS
528907,70208,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4856.996354,99.70373747,11701.33333,27851.513,68551,41,70208,23402.66667,40049.48357,69647,41,69119,34559.5,48071.24031,68551,568,0,92,72,56.97356427,42.7301732,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,48.71428571,51.75,44.66666667,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
1715544,12974460,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,366.3350922,4.084948429,249508.8462,672504.7293,2463623,3,10900000,573348.2105,972655.6717,2508601,672,13000000,405447.7813,823971.0263,2463623,3,0,648,1064,1.541489973,2.543458456,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,1,89.67924528,100.4,83.18181818,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
1687381,12069943,21,31,2024,2745,640,0,96.38095238,140.1821944,976,0,88.5483871,223.315,395.1137135,4.308222499,236665.549,627820.2654,2231599,3,10300000,515734.25,903082.0166,2301194,246,12100000,402328.9333,781611.2925,2231599,3,0,680,1000,1.739859086,2.568363413,0,976,89.98113208,191.0562232,36502.48041,0,0,0,1,0,0,0,1,91.71153846,96.38095238,88.5483871,21,2024,31,2745,29200,257,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force
586980,1029434,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.4853366,5.828445534,205886.8,281138.7941,515239,408,1028976,514488.0,1639.073519,515647,513329,1028580,514290.0,1989.798482,515697,512883,0,92,60,2.914222767,2.914222767,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,1,3.0,0.0,6.0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Botnet
2127549,99895595,7,5,336,11595,330,0,48.0,124.3704145,7240,0,2319.0,3331.638186,119.4346958,0.120125417,9081417.727,30100000.0,99700000,1,99800000,16600000.0,40700000.0,99700000,1,146343,36585.75,65926.00685,135178,65,0,220,168,0.07007316,0.050052257,0,7240,917.7692308,2244.383514,5037257.359,0,0,0,0,1,0,0,0,994.25,48.0,2319.0,7,336,5,11595,251,235,2,20,1967.0,0.0,1967,1967,99700000.0,0.0,99700000,99700000,(D)DOS
384282,62,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Port Scan
2065406,101800851,11,7,1761,11595,351,0,160.0909091,182.7897451,5792,0,1656.428571,2118.227235,131.1973315,0.176815811,5988285.353,24200000.0,100000000,1,102000000,10200000.0,31600000.0,100000000,1,1773407,295567.8333,675446.4796,1671851,45,0,348,232,0.108054107,0.068761704,0,5792,702.9473684,1440.584082,2075282.497,0,0,0,0,1,0,0,0,742.0,160.0909091,1656.428571,11,1761,7,11595,251,235,6,20,1004.0,0.0,1004,1004,100000000.0,0.0,100000000,100000000,(D)DOS
73163,6053858,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.964414098,0.660735683,2017952.667,3493455.113,6051847,3,6053858,2017952.667,3493455.113,6051847,3,0,0.0,0.0,0,0,0,80,0,0.660735683,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,2011.0,0.0,2011,2011,6051847.0,0.0,6051847,6051847,(D)DOS
