,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
960206,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.285714286,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,23809.5238095238,23809.5238095238,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,8192,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1890861,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,335,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1170030,189,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,195767.1958,15873.01587,94.5,4.949747468,98,91,189,189.0,0.0,189,189,0,0.0,0.0,0,0,1,64,20,10582.01058,5291.005291,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,22.66666667,15.5,6.0,2,31,1,6,287,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
651588,12346715,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.9719184415,0.1619864069,12346715.0,0.0,12346715,12346715,12346715,12346715.0,0.0,12346715,12346715,0,0.0,0.0,0,0,0,40,0,0.1619864069,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,2,12,0,0,63700,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
397735,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,175,310,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2474951,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,9.0,6.0,0.0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2374013,72997,2,2,72,108,36,36,36.0,0.0,54,54,54.0,0.0,2465.854761,54.79677247,24332.33333,42141.37351,72993,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,64,64,27.39838624,27.39838624,36,54,43.2,9.859006035,97.2,0,0,0,0,0,0,0,1,54.0,36.0,54.0,2,72,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
806434,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,37.0,18.5,0.0,2,37,0,0,68,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1989406,5132994,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.779272292,1710998.0,2942869.107,5109103,97,5132994,2566497.0,3595787.889,5109103,23891,0,0.0,0.0,0,0,0,104,40,0.584454219,0.194818073,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,14480,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
693544,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,37.0,18.5,0.0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
230321,228,2,2,120,376,60,60,60.0,0.0,188,188,188.0,0.0,2175438.596,17543.85965,76.0,90.07219327,177,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,40,40,8771.929825,8771.929825,60,188,111.2,70.10848736,4915.2,0,0,0,0,0,0,0,1,139.0,60.0,188.0,2,120,2,376,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
558600,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,5832,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
482578,23687,1,1,52,116,52,52,52.0,0.0,116,116,116.0,0.0,7092.497995,84.43449994,23687.0,0.0,23687,23687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,42.21724997,42.21724997,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,1,110.0,52.0,116.0,1,52,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
467732,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,2,12,0,0,232,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
763226,61066800,16,12,928,3396,598,0,58.0,155.1927833374,1627,0,283.0,591.1043593447,70.80770566,0.4585142827,2261733.33333333,4246291.2371667,10156592,30,61066800,4071120.0,5118077.54348623,10240009,86,60983185,5543925.90909091,5265784.17279553,10240228,212,0,520,392,0.2620081616,0.1965061212,0,1627,149.1034482759,404.2139059624,163388.881773399,0,0,0,1,0,0,0,0,154.4285714286,58.0,283.0,16,928,12,3396,29200,114,3,32,121686.5,93436.5631532967,312413,83417,10056094.1666667,153512.604582708,10156592,9767788,BENIGN
960498,38,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,315789.47368421,52631.5789473684,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,26315.7894736842,26315.7894736842,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,1,9.0,6.0,6.0,1,6,1,6,16395,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
941413,61030828,10,10,410,498,410,0,41.0,129.6533840669,498,0,49.8,157.4814274764,14.8777270398,0.3277032388,3212148.84210526,4743246.42124012,10012746,48,60772921,6752546.77777778,5012055.60675088,10116019,204,60927274,6769697.11111111,5012138.01107592,10116428,840,0,328,328,0.1638516194,0.1638516194,0,498,43.2380952381,137.2668586229,18842.1904761905,0,0,0,1,0,0,0,1,45.4,41.0,49.8,10,410,10,498,29200,119,1,32,121315.166666667,43606.9578228827,210327,103273,10007505.0,4712.6603102707,10012746,9998555,BENIGN
600710,119099188,29,30,5953,26230,2774,0,205.2758621,701.6427101,4380,0,874.3333333,1137.635034,270.2201463,0.495385409,2053434.276,3952751.79,10000000,4,119000000,4253542.429,4844084.085,10000000,4,114000000,3924170.345,4883257.635,10000000,48,0,592,744,0.243494523,0.251890886,0,4380,536.3833333,993.2825752,986610.2743,0,0,0,1,0,0,0,1,545.4745763,205.2758621,874.3333333,29,5953,30,26230,8192,1311,28,20,319641.75,1025123.537,3574846,23436,9605290.25,1363827.687,10000000,5274574,BENIGN
2397241,231023,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,77.91432022,12.98572004,115511.5,163297.1187,230980,43,231023,231023.0,0.0,231023,231023,0,0.0,0.0,0,0,0,40,20,8.657146691,4.328573346,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,8.0,6.0,6.0,2,12,1,6,4380,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2391356,30856,2,2,72,240,36,36,36.0,0.0,120,120,120.0,0.0,10111.48561,129.6344309,10285.33333,17770.56815,30805,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,40,64,64.81721545,64.81721545,36,120,69.6,46.00869483,2116.8,0,0,0,0,0,0,0,1,87.0,36.0,120.0,2,72,2,240,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
878331,115972809,31,31,308,30174,308,0,9.935483871,55.3184330242,2836,0,973.3548387097,934.5125484582,262.837472532,0.5346080735,1901193.59016393,3944827.02896692,10203845,8,115972809,3865760.3,4960237.63697751,10240005,17,112625084,3754169.46666667,5012236.86150154,10240220,64,0,1000,1000,0.2673040368,0.2673040368,0,2836,483.8412698413,812.3624887377,659932.813108039,0,0,0,1,0,0,0,1,491.6451612903,9.935483871,973.3548387097,31,308,31,30174,29200,340,1,32,44189.9090909091,26130.236770663,122975,36157,10194440.0909091,30678.9584323019,10203845,10101940,BENIGN
2295298,5096891,4,4,403,557,391,0,100.75,193.5206707,545,0,139.25,270.514787,188.3501138,1.569584282,728127.2857,1805397.579,4819962,90,276929,92309.66667,125646.8432,235419,93,5055564,1685188.0,2870420.416,4999626,14224,0,92,92,0.784792141,0.784792141,0,545,106.6666667,208.4616272,43456.25,0,0,0,1,0,0,0,1,120.0,100.75,139.25,4,403,4,557,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1483877,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,1,9.0,6.0,6.0,1,6,1,6,252,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2357218,48,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1020833.333,83333.33333,16.0,13.74772708,28,1,48,24.0,32.52691193,47,1,0,0.0,0.0,0,0,0,60,20,62500.0,20833.33333,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,13.75,14.33333333,6.0,3,43,1,6,1202,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1371039,3255016,790,1491,3684,2538783,2273,0,4.663291139,84.34089825,4344,0,1702.738431,596.4751552,781092.0131,700.7646045,1427.638596,7679.942124,106406,0,3255016,4125.495564,12699.68293,106445,2,3150248,2114.260403,9528.232978,111817,1,0,25744,47720,242.70234,458.0622645,0,4344,1114.13979,942.4392746,888191.7862,0,0,0,1,0,0,0,1,1114.628233,4.663291139,1702.738431,790,3684,1491,2538783,29200,344,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1138190,161,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,2012422.36,24844.7205,53.66666667,89.49487881,157,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,40,40,12422.36025,12422.36025,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,1,88.5,30.0,132.0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1895537,23977,2,2,64,384,32,32,32.0,0.0,192,192,192.0,0.0,18684.57272,166.8265421,7992.333333,13837.06524,23970,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,40,64,83.41327105,83.41327105,32,192,96.0,87.6356092,7680.0,0,0,0,0,0,0,0,1,120.0,32.0,192.0,2,64,2,384,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
897876,30872,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,7579.6838559212,129.5672454004,10290.6666666667,17820.4934368646,30868,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,64,64,64.7836227002,64.7836227002,41,76,55.0,19.1702895127,367.5,0,0,0,0,0,0,0,1,68.75,41.0,76.0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
849490,4,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,10750000.0,750000.0,2.0,2.8284271247,4,0,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,40,20,500000.0,250000.0,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,24.6666666667,18.5,6.0,2,37,1,6,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
919086,56758,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,317.1359103563,88.0933084323,14189.5,28303.0135085765,56644,0,56758,56758.0,0.0,56758,56758,49,24.5,34.6482322781,49,0,0,64,60,35.2373233729,52.8559850594,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,1,3.6,0.0,6.0,2,0,3,18,61,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2320363,30372,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,4082.707757,65.85012512,30372.0,0.0,30372,30372,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,32.92506256,32.92506256,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,89.0,54.0,70.0,1,54,1,70,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1798629,176,2,2,132,228,66,66,66.0,0.0,114,114,114.0,0.0,2045454.545,22727.27273,58.66666667,95.55277774,169,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,40,40,11363.63636,11363.63636,66,114,85.2,26.29068276,691.2,0,0,0,0,0,0,0,1,106.5,66.0,114.0,2,132,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
718745,237,2,2,130,386,65,65,65.0,0.0,193,193,193.0,0.0,2177215.18987342,16877.6371308017,79.0,93.674969976,184,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,64,64,8438.8185654009,8438.8185654009,65,193,116.2,70.1084873607,4915.2,0,0,0,0,0,0,0,1,145.25,65.0,193.0,2,130,2,386,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
95338,6594158,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.459377831,0.909896305,1318831.6,2940284.312,6578568,3,0,0.0,0.0,0,0,6584995,1646248.75,3288213.676,6578568,3,0,20,100,0.151649384,0.758246921,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,5,7.0,6.0,6.0,1,6,5,30,229,0,0,20,15590.0,0.0,15590,15590,6578568.0,0.0,6578568,6578568,BENIGN
263510,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,34.0,18.5,0.0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1600173,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,37.0,18.5,0.0,2,37,0,0,123,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1246739,226,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,814159.292,17699.11504,75.33333333,36.66515148,117,48,48,48.0,0.0,48,48,61,61.0,0.0,61,61,0,64,64,8849.557522,8849.557522,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,1,55.5,38.0,54.0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1437541,13,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,923076.9231,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,76923.07692,76923.07692,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49901,48599,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,3868.392354,82.30622029,16199.66667,28052.58356,48592,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,40,41.15311015,41.15311015,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,1,55.25,33.0,61.0,2,66,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1078651,165,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,921212.121212121,24242.4242424242,55.0,90.0666419936,159,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,80,80,12121.2121212121,12121.2121212121,30,46,36.4,8.7635609201,76.8,0,0,0,0,0,0,0,1,45.5,30.0,46.0,2,60,2,92,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
305494,117524611,14,13,654,5927,193,0,46.71428571,65.08624878,1460,0,455.9230769,641.9629353,55.99678181,0.229739114,4520177.346,15900000.0,58900000,3,118000000,9040354.692,22000000.0,58900000,113,117000000,9787644.667,22800000.0,59000000,3,0,292,272,0.119123985,0.110615129,0,1460,235.0357143,478.6750604,229129.8135,0,0,0,1,0,0,0,0,243.7407407,46.71428571,455.9230769,14,654,13,5927,8192,123,13,20,104214.5,43062.09587,134664,73765,58600000.0,448851.5857,58900000,58300000,BENIGN
31129,6007475,6,4,611,168,517,0,101.8333333,204.3050823,156,0,42.0,76.05261337,129.6717839,1.664592861,667497.2222,1890470.44,5706872,48,6007475,1201495.0,2550350.331,5762287,48,278270,92756.66667,93696.25055,187871,546,0,132,92,0.998755717,0.665837145,0,517,70.81818182,154.9721383,24016.36364,0,0,0,1,0,0,0,0,77.9,101.8333333,42.0,6,611,4,168,8192,119,5,20,300555.0,0.0,300555,300555,5706872.0,0.0,5706872,5706872,BENIGN
285000,231,2,2,82,378,41,41,41.0,0.0,189,189,189.0,0.0,1991341.991,17316.01732,77.0,128.1717598,225,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,80,8658.008658,8658.008658,41,189,100.2,81.06293851,6571.2,0,0,0,0,0,0,0,1,125.25,41.0,189.0,2,82,2,378,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
591937,5064040,8,5,422,3812,195,0,52.75,76.73470066,1460,0,762.4,712.3982734,836.0913421,2.567120323,422003.3333,1391185.431,4839079,3,5064040,723434.2857,1815089.403,4839079,3,133584,33396.0,38432.77242,68319,49,0,172,112,1.579766353,0.98735397,0,1460,302.4285714,534.8838428,286100.7253,0,0,0,1,0,0,0,0,325.6923077,52.75,762.4,8,422,5,3812,8192,256,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
728046,79007,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,15087.2707481616,189.8565949853,5643.3571428572,9381.5010001856,23192,18,79007,8778.5555555556,11185.3764253948,23678,18,49132,12283.0,12959.7009481958,23590,236,0,332,168,126.5710633235,63.2855316618,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,79.4666666667,71.3,95.8,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
783762,9973100,7,8,1892,2546,1557,0,270.2857142857,574.0449210894,1460,0,318.25,554.6316023143,444.9970420431,1.5040458834,712364.285714286,2630695.45528702,9852340,94,9973100,1662183.33333333,4012394.34653967,9852340,139,91364,13052.0,14755.2796765542,29622,192,0,152,168,0.7018880789,0.8021578045,0,1557,277.375,530.4798928015,281408.916666667,0,0,0,1,0,0,0,1,295.8666666667,270.2857142857,318.25,7,1892,8,2546,8192,6254,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
554952,155694,10,5,630,687,389,0,63.0,123.3198191,549,0,137.4,237.72421,8458.90015,96.34282631,11121.0,21369.11473,50676,21,155694,17299.33333,25542.2478,52537,48,104410,26102.5,28831.69008,51066,222,0,332,168,64.22855088,32.11427544,0,549,82.3125,160.9553639,25906.62917,0,0,0,1,0,0,0,0,87.8,63.0,137.4,10,630,5,687,65535,65,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2501667,132,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,136363.6364,30303.0303,44.0,46.16275555,94,3,132,66.0,89.09545443,129,3,0,0.0,0.0,0,0,0,60,32,22727.27273,7575.757576,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,6.0,6.0,0.0,3,18,1,0,0,972,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1034376,31045,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,5540.344660976,128.8452246739,10348.3333333333,17878.820580042,30993,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,76,64,64.4226123369,64.4226123369,35,51,41.4,8.7635609201,76.8,0,0,0,0,0,0,0,1,51.75,35.0,51.0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1426447,219,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1315068.493,18264.84018,73.0,84.59314393,167,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,64,64,9132.420091,9132.420091,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2311647,67500,4,4,228,728,57,57,57.0,0.0,182,182,182.0,0.0,14162.96296,118.5185185,9642.857143,17318.35484,43437,3,67277,22425.66667,38759.25562,67181,48,43711,14570.33333,25191.5348,43659,3,0,104,80,59.25925926,59.25925926,57,182,112.5555556,65.88078459,4340.277778,0,0,0,0,0,0,0,1,126.625,57.0,182.0,4,228,4,728,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
533888,30816,1,1,92,174,92,92,92.0,0.0,174,174,174.0,0.0,8631.879543,64.90134995,30816.0,0.0,30816,30816,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,32.45067497,32.45067497,92,174,119.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,1,179.0,92.0,174.0,1,92,1,174,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2493573,31093,2,2,94,542,47,47,47.0,0.0,271,271,271.0,0.0,20454.76474,128.6463191,10364.33333,17946.35577,31087,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,40,64.32315955,64.32315955,47,271,136.6,122.6898529,15052.8,0,0,0,0,0,0,0,1,170.75,47.0,271.0,2,94,2,542,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
901970,700442,4,2,152,136,38,38,38.0,0.0,68,68,68.0,0.0,411.1689476074,8.5660197418,140088.4,265194.781573469,609189,2,91251,30417.0,52678.5932613998,91245,3,2,2.0,0.0,2,2,0,80,64,5.7106798279,2.8553399139,38,68,46.5714285714,14.6385010942,214.2857142857,0,0,0,0,0,0,0,0,54.3333333333,38.0,68.0,4,152,2,136,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1563814,33021,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,1150.782835,90.85127646,16510.5,23282.90498,32974,47,33021,33021.0,0.0,33021,33021,0,0.0,0.0,0,0,1,40,20,60.56751764,30.28375882,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,25.33333333,19.0,0.0,2,38,1,0,351,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
395803,85628,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1121.128603,23.35684589,85628.0,0.0,85628,85628,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,11.67842295,11.67842295,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1571875,173915,1,1,45,151,45,45,45.0,0.0,151,151,151.0,0.0,1126.987321,11.49987063,173915.0,0.0,173915,173915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,5.749935313,5.749935313,45,151,80.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,1,120.5,45.0,151.0,1,45,1,151,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2373988,77853,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,4290.136539,51.37888071,25951.0,44942.38833,77846,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,64,64,25.68944036,25.68944036,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,1,92.25,35.0,132.0,2,70,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2346834,30785,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,6691.57057,129.9334091,10261.66667,17768.53188,30779,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,40,40,64.96670456,64.96670456,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,1,59.75,33.0,70.0,2,66,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
862109,1890,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6349.2063492064,1058.2010582011,1890.0,0.0,1890,1890,1890,1890.0,0.0,1890,1890,0,0.0,0.0,0,0,0,40,0,1058.2010582011,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2484493,115,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,104347.8261,17391.30435,115.0,0.0,115,115,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,8695.652174,8695.652174,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,343,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
